,conf,doi,fig_num,width,height,colors,visual_density
62,models-models2024,10_1145-3640310_3674090,2,794,419,"[('FFFFFF', 0.7918427586372736), ('F5F5F5', 0.08096222864803448), ('000000', 0.002816469583931996), ('F7F7F7', 0.0027142711145043677), ('FAFAFA', 0.0026090668077406324), ('F6F6F6', 0.0024227048929020157), ('D0D0D0', 0.0024136873808936954), ('F8F8F8', 0.0021131036472830235), ('FBFBFB', 0.0020048935031831815), ('FEFEFE', 0.0019507884311332608)]",0.105195289251726
63,models-models2024,10_1145-3640310_3674104,5,506,357,"[('D1D1D1', 0.3929872344194595), ('FFFFFF', 0.03509150695851463), ('D2D2D2', 0.014924546893856357), ('D4D4D4', 0.011198945981554678), ('D5D5D5', 0.009754099268165764), ('D3D3D3', 0.007257448433919022), ('888888', 0.006471363248856855), ('D6D6D6', 0.006321896347471795), ('D7D6D7', 0.006238859180035651), ('D1D1D0', 0.003924890114148426)]",0.9648863497968356
64,models-models2024,10_1145-3640310_3674104,4,506,511,"[('F1F1F3', 0.566745047686084), ('FEFEFE', 0.08877423945917097), ('FFFFFF', 0.04309537990300349), ('F2F2F4', 0.012244455960953877), ('FDFDFD', 0.01166820076885592), ('F0F0F2', 0.010314581190102333), ('FCFCFC', 0.004989055018834649), ('FEFEFF', 0.004888500421555812), ('F2F0F3', 0.00423876302375409), ('EFEFF1', 0.0041227384884323535)]",0.7392890016475567
65,models-models2024,10_1145-3640310_3674096,5,1052,542,"[('FFFFFF', 0.7566417156567002), ('DAE3F3', 0.056979852117912816), ('000000', 0.0025693460356656797), ('FEFEFE', 0.001650344450212563), ('D9E2F3', 0.0016100065943625216), ('DCE5F4', 0.0015924683961668514), ('5A7C9B', 0.0015889607565277174), ('A8BBD3', 0.0015889607565277174), ('FEFFFF', 0.0010610609908380452), ('E7EDFC', 0.001032999873724973)]",0.2209181597519313
66,models-models2024,10_1145-3640310_3674100,3,455,155,"[('FFFFFF', 0.7989932647997164), ('B3B3FF', 0.09789436370081532), ('404040', 0.008422545196738745), ('D5D5D5', 0.004877702942219071), ('2D2DFF', 0.0044948599787309465), ('565656', 0.0038993264799716413), ('3636FF', 0.0037008153137185395), ('000000', 0.0020701878766394895), ('4040FF', 0.0018858560794044665), ('4141F9', 0.0016164480680609713)]",0.194186458702588
67,models-models2024,10_1145-3640310_3674088,3,1056,438,"[('FFFFFF', 0.9033355818458558), ('FEFEFE', 0.0023349937733499375), ('FDFDFD', 0.0016150373599003735), ('FCFCFC', 0.0013512695447626955), ('FBFBFB', 0.0011091220423412205), ('F9F9F9', 0.0009534557907845579), ('FAFAFA', 0.0009296734467967345), ('F7F7F7', 0.0009188632904386329), ('F8F8F8', 0.0008540023522900235), ('F6F6F6', 0.000802113601771136)]",0.0793054690743187
68,models-models2024,10_1145-3640310_3674099,1,500,243,"[('262626', 0.1694156378600823), ('252525', 0.07998353909465021), ('0F110E', 0.04566255144032922), ('272727', 0.04251028806584362), ('10120F', 0.029843621399176956), ('111310', 0.02780246913580247), ('FFFFFF', 0.02668312757201646), ('121411', 0.02128395061728395), ('242424', 0.018905349794238684), ('141613', 0.018806584362139916)]",0.9726913580246914
69,models-models2024,10_1145-3640310_3674101,9,491,95,"[('FFFFFF', 0.6842534033658484), ('78B7C5', 0.18651516775645835), ('FCFCFC', 0.03676707042555472), ('EBEBEB', 0.012820237967627827), ('67AEC0', 0.011276664165505414), ('FBFBFB', 0.00951870511308822), ('4EA3B8', 0.007417729660199378), ('57A8BC', 0.007160467359845642), ('FAF1D2', 0.006560188659020259), ('63AEC1', 0.005488262407546361)]",0.2625790545610461
70,models-models2024,10_1145-3640310_3674098,3,1047,240,"[('FFFFFF', 0.7598018147086915), ('A6A6A6', 0.01484797835084368), ('92C0E9', 0.009336198662846228), ('98C379', 0.008683540273798154), ('E3D1B2', 0.007254855141674626), ('2E75B6', 0.006904648201209806), ('FDFDFD', 0.005424227952881248), ('F4F5F6', 0.00466411970709965), ('E3E6EA', 0.0046482012098057945), ('3F506F', 0.004632282712511939)]",0.2131645972620198
71,models-models2024,10_1145-3640310_3674082,2,400,177,"[('FFFFFF', 0.5043785310734463), ('FFF2CC', 0.14057909604519775), ('E2F0D9', 0.1103954802259887), ('E3F1DA', 0.00538135593220339), ('FFF3CD', 0.005353107344632769), ('6E6F72', 0.004788135593220339), ('FFF9D1', 0.004788135593220339), ('BCB399', 0.0047457627118644066), ('EBEBEB', 0.0035028248587570623), ('E8F7DF', 0.003347457627118644)]",0.4869774011299435
72,models-models2024,10_1145-3640310_3674103,6,306,659,"[('ECECEC', 0.3310323623632559), ('FFFFFF', 0.31225267041566246), ('F4F5F5', 0.05448937288623087), ('F0F1F1', 0.02731907128051018), ('EDEDED', 0.01828875202078808), ('F8F8F8', 0.013666974123994565), ('F9F9F9', 0.009560931099804616), ('FAFAFA', 0.0073244269888026025), ('FEFEFE', 0.005271405476707628), ('F2F2F2', 0.005102799845279538)]",0.5444275838813021
73,models-models2024,10_1145-3640310_3674093,5,686,373,"[('FFFFFF', 0.813391538154902), ('BFBFBF', 0.046377570560970464), ('000000', 0.04559985618146148), ('CBCBCB', 0.014526454013240686), ('606060', 0.0019110669928637867), ('404040', 0.0014460016101423335), ('808080', 0.0012857689992887235), ('202020', 0.0012818608868288793), ('A0A0A0', 0.0011099039385957371), ('DFDFDF', 0.0011059958261358928)]",0.180085822149618
74,models-models2024,10_1145-3640310_3674096,4,925,313,"[('FFFFFF', 0.8088938779034626), ('DCE7F4', 0.0723944391676021), ('D3DFEE', 0.012061134617045161), ('000000', 0.00881098350746913), ('4F81BD', 0.0080614800103618), ('CEDCED', 0.004006562473016147), ('EAF5FF', 0.0014195665313876176), ('EBF7FF', 0.0011259822122441931), ('A0A0A0', 0.0010396338830843622), ('111111', 0.0009809170192556773)]",0.1846196356100531
75,models-models2024,10_1145-3640310_3674101,7,848,179,"[('FFFFFF', 0.7648690313059977), ('F0F0F0', 0.12114604195214504), ('404040', 0.03191209022873406), ('8B8B8B', 0.00829424475598187), ('2C2C2C', 0.005909402340044271), ('7E7E7E', 0.0014098239696426688), ('7F7F7F', 0.0013044165700432171), ('808080', 0.0011990091704437652), ('F4F4F4', 0.0009354906714451355), ('000000', 0.0008300832718456836)]",0.2303085801623273
76,models-models2024,10_1145-3640310_3674082,6,476,268,"[('FFFFFF', 0.684254672018061), ('3E3E3E', 0.03525962623855512), ('A5A5A5', 0.03505581337012417), ('FCFCFC', 0.016148250344914086), ('FEFEFE', 0.0144315188762072), ('040404', 0.014321773485513608), ('E8E8E8', 0.014008215226389063), ('D9D9D9', 0.007062899786780384), ('E7E6E6', 0.005432396839332748), ('FDFDFD', 0.0030728709394205445)]",0.2628166938417129
77,models-models2024,10_1145-3640310_3674094,1,700,412,"[('FFFFFF', 0.44490638002773925), ('B4C7E7', 0.04384882108183079), ('000000', 0.031296809986130374), ('F8F8F8', 0.00936893203883495), ('A5A5A5', 0.009292649098474342), ('AFAFAF', 0.008002773925104022), ('9C9C9C', 0.007226074895977808), ('FEFEFE', 0.006393897364771152), ('FBFBFB', 0.006168515950069348), ('929292', 0.0053675450762829405)]",0.5067094313453557
78,models-models2024,10_1145-3640310_3674098,1,500,227,"[('FFFFFF', 0.8418590308370044), ('2E75B6', 0.026881057268722468), ('A6A6A6', 0.020325991189427312), ('FEFEFE', 0.002907488986784141), ('FCFCFC', 0.0024845814977973568), ('FAFAFA', 0.002458149779735683), ('FDFDFD', 0.002343612334801762), ('000000', 0.002079295154185022), ('FBFBFB', 0.0019911894273127754), ('F9F9F9', 0.0017092511013215858)]",0.1325198237885463
79,models-models2024,10_1145-3640310_3674101,5,412,186,"[('FFFFFF', 0.8936606117548804), ('9B9B9B', 0.009043219542749765), ('ACACAC', 0.00685092389602255), ('CBCBCB', 0.006263701847792045), ('868686', 0.005911368618853743), ('000000', 0.0035102829105334585), ('323232', 0.0019182586908863138), ('A1A1A1', 0.0016311723561958451), ('ADADAD', 0.0015659254619480112), ('B5B5B5', 0.0015398267042488777)]",0.100963044159098
80,models-models2024,10_1145-3640310_3674092,2,508,300,"[('FFFFFF', 0.8208202099737533), ('000000', 0.021528871391076114), ('FEFEFE', 0.001778215223097113), ('CACACA', 0.001778215223097113), ('DFDFDF', 0.0017125984251968505), ('FDFDFD', 0.0016338582677165355), ('F4F4F4', 0.0014304461942257218), ('FCFCFC', 0.0013910761154855642), ('0B0B0B', 0.0012335958005249344), ('D4D4D4', 0.0012139107611548556)]",0.1635301837270338
81,models-models2024,10_1145-3640310_3674082,13,504,245,"[('FFFFFF', 0.39549724651765467), ('F0F0F0', 0.1098396501457726), ('E3E3E3', 0.0728862973760933), ('F1F1F1', 0.014156138645934565), ('F2F2F2', 0.012479753806284419), ('E7E7E7', 0.011070618723679948), ('FCFCFC', 0.009896339488176222), ('F6F6F6', 0.00966958211856171), ('FEFEFE', 0.009345643019112407), ('FDFDFD', 0.007904114026563006)]",0.466699060576599
82,models-models2024,10_1145-3640310_3674102,7,506,291,"[('FFFFFF', 0.4797345938089999), ('F2F2F2', 0.012971489887670972), ('404040', 0.006838895453866319), ('F1F1F1', 0.003945777813998343), ('2C2C2C', 0.003877864254377029), ('F4F4F4', 0.0034771742526112765), ('F5F5F5', 0.0030493188269969983), ('E4E4E4', 0.002757290520625348), ('FDFDFD', 0.002431305434443041), ('E8E8E8', 0.0022818956032761503)]",0.4389321271885064
83,models-models2024,10_1145-3640310_3674081,1,1050,340,"[('FFFFFF', 0.9237394957983194), ('FEFEFE', 0.0030644257703081232), ('000000', 0.0019663865546218485), ('FDFDFD', 0.0018291316526610644), ('FBFBFB', 0.0010672268907563026), ('FCFCFC', 0.001061624649859944), ('FAFAFA', 0.0006862745098039216), ('FEFEFF', 0.0005910364145658263), ('D6D6D6', 0.0005854341736694678), ('D1D1D1', 0.0005602240896358543)]",0.0611792717086838
84,models-models2024,10_1145-3640310_3674096,2,612,393,"[('FFFFFF', 0.756930931829899), ('DCE7F4', 0.06024131450714298), ('DEEBF7', 0.04009712451562474), ('000000', 0.01122586439155815), ('EBF7FF', 0.0014136273678258412), ('FEFEFE', 0.001197425535099536), ('E4EFFD', 0.0009978546125829467), ('F1F1F1', 0.0008481764206955047), ('D3D3D3', 0.0007608641420944969), ('040404', 0.0007068136839129206)]",0.2327204842921002
85,models-models2024,10_1145-3640310_3674082,3,500,288,"[('FFFFFF', 0.7348472222222222), ('EDEDED', 0.03365972222222222), ('3E3E3E', 0.03161111111111111), ('A5A5A5', 0.03151388888888889), ('4B4B4B', 0.013395833333333333), ('888888', 0.012743055555555556), ('ECECEC', 0.003534722222222222), ('FEFEFE', 0.002236111111111111), ('898989', 0.002111111111111111), ('000000', 0.0019722222222222224)]",0.2484236111111112
86,models-models2024,10_1145-3640310_3674082,10,500,288,"[('FFFFFF', 0.6937361111111111), ('F8CBAD', 0.024465277777777777), ('A7A7A7', 0.018944444444444444), ('3D3D3D', 0.018430555555555554), ('000000', 0.014993055555555556), ('555555', 0.009770833333333333), ('959595', 0.008854166666666666), ('FFD9B9', 0.006229166666666667), ('FDFDFD', 0.0051736111111111115), ('989898', 0.004958333333333334)]",0.2869444444444439
87,models-models2024,10_1145-3640310_3674084,5,502,237,"[('FFFFFF', 0.8032511304991007), ('DEDEDE', 0.028149007346142854), ('FFE6CC', 0.025854388353757963), ('DAE8FC', 0.023374855010338393), ('808080', 0.012826331803587339), ('686868', 0.010430850437910803), ('404040', 0.006472002286213795), ('B3B3B3', 0.002706473683325769), ('515151', 0.0020340578613814784), ('525E6F', 0.001975221476961353)]",0.1904785919612688
88,models-models2024,10_1145-3640310_3674100,5,493,325,"[('FFFFFF', 0.4688344515525043), ('C3553A', 0.06601965985333125), ('DFB3A7', 0.023254797940396317), ('DDADA0', 0.02324231549383679), ('C96A52', 0.022368544234669996), ('ECDBD7', 0.012326415977531596), ('F1F2F2', 0.01224528007489468), ('CCDAE1', 0.011902012794507724), ('E8D0CA', 0.011902012794507724), ('E2E8EC', 0.01189577157122796)]",0.5083039475737248
89,models-models2024,10_1145-3640310_3674097,4,502,278,"[('FFFFFF', 0.5587792714035943), ('CCFFFF', 0.05460890251941873), ('CCFFCC', 0.041001461778784144), ('FFCC00', 0.030274585112786266), ('CC99FF', 0.025330333342887444), ('000000', 0.0069721115537848604), ('A5A5A5', 0.004578807073862822), ('989898', 0.004428329846083293), ('D2D2D2', 0.004306514947404626), ('5B5B5B', 0.004270687036028548)]",0.4288171056780074
90,models-models2024,10_1145-3640310_3674087,3,425,76,"[('FFFFFF', 0.703343653250774), ('CCCCCC', 0.08241486068111455), ('000000', 0.016873065015479877), ('DFDFDF', 0.015541795665634675), ('808080', 0.013126934984520123), ('EFEFEF', 0.008359133126934985), ('C2C2C2', 0.007987616099071207), ('A0A0A0', 0.003343653250773994), ('BFBFBF', 0.0030959752321981426), ('404040', 0.003065015479876161)]",0.2849535603715172
91,models-models2024,10_1145-3640310_3674086,7,476,55,"[('FFFFFF', 0.38330786860198623), ('FCFCFC', 0.06245225362872422), ('FDFDFD', 0.027883880825057297), ('FEFEFE', 0.019442322383498856), ('4F4F4F', 0.017876241405653172), ('000000', 0.009931245225362872), ('FBFBFB', 0.009778456837280366), ('FAFAFA', 0.0074866310160427805), ('B6B6B6', 0.007219251336898396), ('F9F9F9', 0.005958747135217724)]",0.4551566080977846
92,models-models2024,10_1145-3640310_3674093,6,504,174,"[('FFFFFF', 0.7769339536580916), ('DFDFDF', 0.04491652983032293), ('000000', 0.043605181536216016), ('E3E3E3', 0.014333607006020798), ('606060', 0.002862160189746397), ('202020', 0.0024744572158365264), ('404040', 0.0021437693851486953), ('808080', 0.001790275497172049), ('BFBFBF', 0.0016876482393723773), ('A0A0A0', 0.0014709906951286262)]",0.2133392629082285
93,models-models2024,10_1145-3640310_3674102,8,977,284,"[('FFFFFF', 0.5035715830293944), ('EAEAEA', 0.03921893695849611), ('404040', 0.006746723946545187), ('D9D9D9', 0.005506941340983465), ('FEFEFE', 0.005204203727997463), ('2C2C2C', 0.003978837199244597), ('F3F3F3', 0.003978837199244597), ('F4F4F4', 0.002850779188951519), ('FFFDF1', 0.0027390545936828753), ('EDEDED', 0.002598497844796517)]",0.4190068764686386
94,models-models2024,10_1145-3640310_3674094,2,506,319,"[('FFFFFF', 0.7457779374775422), ('FFFFFE', 0.004126036155475981), ('FEFFFF', 0.0028250337641096807), ('FEFEFF', 0.0016913031087761904), ('FFFFFD', 0.0012266593975739403), ('000000', 0.0010965591584373104), ('FFFEFF', 0.0010160209151622536), ('FFFFF4', 0.0008983111749910168), ('FFFFFB', 0.0008487491791294436), ('FFFFFC', 0.0007806014348197802)]",0.2217155884867632
95,models-models2024,10_1145-3640310_3674103,5,506,262,"[('FFFFFF', 0.5650967021693872), ('EEEEEE', 0.06805358597592252), ('FFDDDD', 0.040544006275835015), ('FFFFCB', 0.024281145339890776), ('EFEFEF', 0.009021512838306732), ('F2F2F2', 0.005348037292942703), ('FFFFCC', 0.005001056029930905), ('E2E2E2', 0.004955797604320671), ('E9E9E9', 0.004910539178710436), ('DBDBDB', 0.004163775156141568)]",0.4133829164529429
96,models-models2024,10_1145-3640310_3674080,3,506,419,"[('FFFFFF', 0.7904478006169404), ('00FF01', 0.01649419377965606), ('00FFFF', 0.015239559651721113), ('FE0000', 0.00881545558312187), ('FEA500', 0.00749007141037856), ('E6CB00', 0.0069335043912194475), ('0000FE', 0.004028035884422727), ('00FF00', 0.003226202043261294), ('F9F9F9', 0.0029573518729895196), ('F4F4F4', 0.0025658682917165847)]",0.1878508023055093
97,models-models2024,10_1145-3640310_3674084,1,952,440,"[('FFFFFF', 0.6597880061115355), ('CCCCCC', 0.15065173796791445), ('FFF2E6', 0.04200964476699771), ('FFD9B3', 0.0418353705118411), ('FFE6CC', 0.04153695569136746), ('008080', 0.016233766233766232), ('CCCCFF', 0.003826871657754011), ('E6CCE6', 0.001995798319327731), ('404040', 0.0011960466004583652), ('2C2C2C', 0.0006278647822765469)]",0.3364853896103894
98,models-models2024,10_1145-3640310_3674096,7,958,354,"[('FFFFFF', 0.7895303303728342), ('FEFEFE', 0.018591580859370394), ('FCFCFC', 0.0070326598492622345), ('FDFDFD', 0.006811507023813736), ('FAFAFA', 0.004086904214288241), ('F6F6F6', 0.0039247254756260095), ('FBFBFB', 0.0037478032152672117), ('000000', 0.0026390903836854087), ('F5F5F5', 0.00215845157637734), ('F7F7F7', 0.0020493495158227476)]",0.1402108913343257
99,models-models2024,10_1145-3640310_3674102,9,1044,209,"[('FFFFFF', 0.8347357421767585), ('E6E6E6', 0.009500632458890173), ('FEFEFE', 0.009363141395809273), ('AAD5DC', 0.00552714073585217), ('FDFDFD', 0.004647197932134411), ('ACACAC', 0.0038405836953931327), ('424242', 0.003762672092980623), ('FCFCFC', 0.0035335203211791233), ('86D987', 0.0033868631872261638), ('101010', 0.0027360721553099047)]",0.1326284624832707
100,models-models2024,10_1145-3640310_3674082,11,302,148,"[('FFFFFF', 0.7221675317701808), ('4B4B4B', 0.03217290137819939), ('E7E7E7', 0.030517272239126543), ('B8B8B8', 0.012730445677465545), ('E7E6E6', 0.012708072310721318), ('858585', 0.011969751208161804), ('000000', 0.004989260783962771), ('F5F5F5', 0.004564166815822445), ('F2F2F2', 0.004295686414891713), ('FEFEFE', 0.002930911043493825)]",0.2503132271344186
101,models-models2024,10_1145-3640310_3674094,8,456,248,"[('FFFFFF', 0.6084995755517827), ('FCFCFC', 0.008082201471420487), ('62A336', 0.006490520656479909), ('65A739', 0.005703522920203735), ('66A83A', 0.005632781550650821), ('FDFDFD', 0.005482456140350877), ('FEFEFE', 0.005385186757215619), ('E76D19', 0.005181805319750991), ('6BAD3E', 0.004633559705715903), ('6CAE3F', 0.004553975664968873)]",0.3524158177702313
102,models-models2024,10_1145-3640310_3674086,8,476,53,"[('FFFFFF', 0.43039479942920567), ('FCFCFC', 0.07709687648644363), ('FEFEFE', 0.030640558110036468), ('FDFDFD', 0.02489297605834787), ('8A8A8A', 0.01855081655303631), ('000000', 0.017718408117964168), ('FBFBFB', 0.012248295544632947), ('7E7E7E', 0.010543840177580466), ('929292', 0.008601553829078802), ('F9F9F9', 0.00689709846202632)]",0.3841366735373396
103,models-models2024,10_1145-3640310_3674095,1,482,571,"[('FFFFFF', 0.4641198741379686), ('F9F9F9', 0.24959850593339195), ('F2F2F2', 0.055137307337349485), ('FEFEFE', 0.01286234385332568), ('FAFAFA', 0.010794921917579263), ('F3F3F3', 0.007488500192571815), ('FCFCFC', 0.007306828669219757), ('FBFBFB', 0.007259594073148222), ('F8F8F8', 0.005686318680919403), ('FDFDFD', 0.005068635501522407)]",0.1578071520445315
104,models-models2024,10_1145-3640310_3674101,3,316,164,"[('FFFFFF', 0.8059200370484717), ('949494', 0.01688406915714727), ('B3B3B3', 0.009416486569928991), ('B4B4B4', 0.009223525779561594), ('BFBFBF', 0.007718431614695894), ('7F7F7F', 0.007004476690336524), ('CACACA', 0.006753627662858907), ('242424', 0.0061168570546464955), ('808080', 0.005229237418956468), ('3B3B3B', 0.005190645260882989)]",0.1847020685396726
105,models-models2024,10_1145-3640310_3674079,2,1044,366,"[('FFFFFF', 0.602346481586165), ('CCFFCC', 0.09142798819169651), ('C1DAF1', 0.08765152942654356), ('D1FFD1', 0.0070242656449553), ('97BD97', 0.006029771999246278), ('494949', 0.005765446056570986), ('D7FFD7', 0.0050300441764545775), ('576E57', 0.004954148608755732), ('C6E0F7', 0.0038445030672277706), ('ADADAD', 0.003773841676611603)]",0.386905135774554
106,models-models2024,10_1145-3640310_3674097,5,499,409,"[('FFFFFF', 0.7843461985094884), ('80A6F5', 0.03214742443321852), ('C8CACC', 0.016664135116198166), ('E6BF7A', 0.01289620806404986), ('99C278', 0.010720707919506495), ('535960', 0.00898618753399219), ('A8D6FF', 0.008079729140432455), ('DBB3E8', 0.0074035601765878945), ('D4F7BD', 0.005360353959753247), ('000000', 0.0045812897188019066)]",0.2053152760288303
107,models-models2024,10_1145-3640310_3674094,4,406,396,"[('FFFFFF', 0.7156602975568492), ('000000', 0.03679031696273075), ('AEAEAE', 0.007457580733442802), ('A6A6A6', 0.006132756132756133), ('FEFEFE', 0.005628949594466836), ('ABABAB', 0.005373936408419167), ('ADADAD', 0.0050629447181171315), ('ACACAC', 0.004465840672737225), ('A8A8A8', 0.004173508483853312), ('FCFCFC', 0.003738120117430462)]",0.2513434841021063
108,models-models2024,10_1145-3640310_3674089,1,344,371,"[('FFFFFF', 0.8167899454648029), ('FEFEFE', 0.003745377045069893), ('FDFDFD', 0.002468187801667398), ('FCFCFC', 0.0024055036670218768), ('F8F8F8', 0.0023898326333604966), ('FAFAFA', 0.0023819971165298065), ('FBFBFB', 0.002107754027455651), ('D2D2D2', 0.0020293988591487495), ('F9F9F9', 0.001802168871058735), ('EAEAEA', 0.0017864978373973548)]",0.14567792891619
